epoch;loss;sparse_categorical_accuracy;val_loss;val_sparse_categorical_accuracy
0;2.002983331680298;0.4903166592121124;1.8896607160568237;0.5654000043869019
1;1.7931947708129883;0.6580333113670349;1.7687697410583496;0.6700000166893005
2;1.762262225151062;0.6710333228111267;1.7523878812789917;0.6758000254631042
3;1.7501837015151978;0.67576664686203;1.7474864721298218;0.6776999831199646
4;1.7445502281188965;0.6785333156585693;1.7420176267623901;0.6793000102043152
5;1.7396361827850342;0.6820833086967468;1.7373961210250854;0.683899998664856
6;1.7367463111877441;0.6839500069618225;1.7354999780654907;0.6845999956130981
7;1.7350451946258545;0.6851833462715149;1.7393333911895752;0.6814000010490417
8;1.7335807085037231;0.6861666440963745;1.734334945678711;0.6848000288009644
9;1.7322057485580444;0.6870666742324829;1.7344924211502075;0.6833999752998352
0;1.986122488975525;0.4889333248138428;1.873955249786377;0.5855000019073486
1;1.8671940565109253;0.590749979019165;1.862164855003357;0.5949000120162964
2;1.814221978187561;0.646233320236206;1.7727525234222412;0.6862000226974487
3;1.771685242652893;0.687583327293396;1.7705297470092773;0.6876999735832214
4;1.7651100158691406;0.6930333375930786;1.7565785646438599;0.6938999891281128
5;1.74297297000885;0.6940333247184753;1.7335810661315918;0.6970000267028809
6;1.7333202362060547;0.6956166625022888;1.729130506515503;0.6984000205993652
7;1.7288442850112915;0.6970333456993103;1.7260150909423828;0.6984000205993652
8;1.7260730266571045;0.6987000107765198;1.7260804176330566;0.6990000009536743
9;1.7249302864074707;0.6989166736602783;1.7236285209655762;0.6983000040054321
0;2.0801329612731934;0.330049991607666;1.9976890087127686;0.38679999113082886
1;1.9938163757324219;0.3871000111103058;1.9843807220458984;0.39149999618530273
2;1.9853723049163818;0.3904166519641876;1.9807568788528442;0.392300009727478
3;1.981274962425232;0.3925333321094513;1.9785116910934448;0.39320001006126404
4;1.979267954826355;0.39320001006126404;1.9772588014602661;0.3944000005722046
5;1.9784941673278809;0.3935166597366333;1.9748226404190063;0.3962000012397766
6;1.9770616292953491;0.3943333327770233;1.9766470193862915;0.3939000070095062
7;1.9763847589492798;0.39480000734329224;1.9745677709579468;0.3961000144481659
8;1.9756637811660767;0.3949500024318695;1.9750103950500488;0.3953999876976013
9;1.9751492738723755;0.3951333463191986;1.9733679294586182;0.396699994802475
0;1.9916832447052002;0.4790000021457672;1.878928303718567;0.5789999961853027
1;1.8743382692337036;0.5830000042915344;1.8657077550888062;0.5911999940872192
2;1.8201245069503784;0.6394500136375427;1.7751960754394531;0.6854000091552734
3;1.7724745273590088;0.6861500144004822;1.7770888805389404;0.6829000115394592
4;1.768595576286316;0.6895333528518677;1.7732558250427246;0.6859999895095825
5;1.7660083770751953;0.6922666430473328;1.7625362873077393;0.6952000260353088
6;1.7632163763046265;0.694100022315979;1.7613039016723633;0.6958000063896179
7;1.7621703147888184;0.6948000192642212;1.7595545053482056;0.6966000199317932
8;1.7595597505569458;0.6968833208084106;1.7588601112365723;0.6965000033378601
9;1.758193016052246;0.6978999972343445;1.7605445384979248;0.6948000192642212
0;2.0306222438812256;0.41626667976379395;1.865516185760498;0.5565999746322632
1;1.8520383834838867;0.5637999773025513;1.849245309829712;0.5667999982833862
2;1.8379559516906738;0.5709666609764099;1.8421374559402466;0.5667999982833862
3;1.830618977546692;0.5754666924476624;1.8292224407196045;0.5748000144958496
4;1.8277325630187988;0.5768833160400391;1.8267451524734497;0.5755000114440918
5;1.8248060941696167;0.5792999863624573;1.8254474401474;0.5773000121116638
6;1.8234542608261108;0.5798666477203369;1.8278347253799438;0.5738999843597412
7;1.8214542865753174;0.5814833045005798;1.831266164779663;0.5702000260353088
8;1.820556879043579;0.5819833278656006;1.8233892917633057;0.5770999789237976
9;1.818304181098938;0.5835000276565552;1.8202269077301025;0.5795999765396118
